2017-1-1,487,585,8,129,8167,3
2017-1-2,216,238,14,97,5183,18
2017-1-3,350,405,21,148,6717,8
2017-1-4,376,475,18,144,3204,10
2017-1-5,229,252,20,112,1750,11
2017-1-6,220,226,46,110,1733,93
2017-1-7,181,183,22,87,1321,111
2017-1-8,33,33,11,29,812,51
2017-1-9,41,53,6,33,1362,51
2017-1-10,31,43,8,38,1171,39
2017-1-11,79,111,24,80,1612,10
2017-1-12,52,81,17,56,942,37
2017-1-13,13,29,11,24,446,62
2017-1-14,25,42,14,44,854,35
2017-1-15,57,77,16,46,983,25
2017-1-16,105,126,28,70,1908,7
2017-1-17,152,172,31,76,2312,11
2017-1-18,44,61,10,51,708,24
2017-1-19,51,109,17,40,1133,39
2017-1-20,25,40,8,35,483,44
2017-1-21,34,60,12,31,725,47
2017-1-22,33,46,11,44,758,28
2017-1-23,39,53,14,51,921,27
2017-1-24,103,125,34,74,2446,19
2017-1-25,184,204,47,90,3304,14
2017-1-26,170,216,33,63,2558,39
2017-1-27,65,105,19,29,829,54
2017-1-28,373,469,91,68,2654,7
2017-1-29,46,100,10,19,567,54
2017-1-30,31,40,8,19,392,59
2017-1-31,84,98,27,38,967,41
2017-2-1,34,62,13,22,483,62
2017-2-2,64,127,31,58,1279,51
2017-2-3,173,209,46,82,2462,21
2017-2-4,292,326,53,97,3092,27
2017-2-5,14,20,6,24,383,63
2017-2-6,12,25,6,24,342,60
2017-2-7,81,99,23,53,1221,38
2017-2-8,44,64,9,30,683,58
2017-2-9,13,24,2,15,204,76
2017-2-10,13,32,3,14,296,71
2017-2-11,60,91,19,47,929,41
2017-2-12,150,203,56,86,2508,22
2017-2-13,102,134,30,71,2304,34
2017-2-14,160,195,31,92,2450,24
2017-2-15,216,239,46,111,3021,17
2017-2-16,118,132,22,65,1371,59
2017-2-17,22,45,7,26,317,60
2017-2-18,91,145,28,70,1317,22
2017-2-19,107,195,27,62,1158,43
2017-2-20,9,34,3,20,304,57
2017-2-21,34,46,6,29,554,14
2017-2-22,73,76,8,36,1046,37
2017-2-23,20,35,7,32,675,55
2017-2-24,30,48,13,47,771,41
2017-2-25,10,22,5,30,454,58
2017-2-26,27,48,9,50,621,38
2017-2-27,66,109,18,73,1392,11
