2013-3-1,8,9,3,12,338,60
2013-3-2,33,37,20,48,921,40
2013-3-3,76,95,31,65,1750,25
2013-3-4,20,32,13,43,792,55
2013-3-5,115,146,56,84,1775,75
2013-3-6,169,186,87,96,2121,50
2013-3-7,283,302,89,120,3525,52
2013-3-8,226,246,69,90,2558,96
2013-3-9,49,88,19,28,796,78
2013-3-10,33,45,16,32,488,49
2013-3-11,125,157,87,74,1604,65
2013-3-12,116,114,28,65,1533,44
2013-3-13,14,18,12,24,404,77
2013-3-14,90,100,38,69,1271,74
2013-3-15,210,221,48,101,2016,39
2013-3-16,233,210,48,81,2054,68
2013-3-17,288,277,57,90,2266,104
2013-3-18,92,94,10,38,962,89
2013-3-19,24,19,3,24,583,41
2013-3-20,37,33,4,45,788,36
2013-3-21,122,130,19,56,1308,26
2013-3-22,68,112,16,40,729,57
2013-3-23,44,58,21,45,1021,32
2013-3-24,16,26,6,27,292,60
2013-3-25,97,122,32,73,458,30
2013-3-26,187,215,48,89,1741,14
2013-3-27,93,106,12,42,929,39
2013-3-28,22,41,4,28,496,67
2013-3-29,81,113,23,48,1550,30
2013-3-30,75,99,49,45,1687,49
2013-3-31,147,157,3,47,1133,20
2013-4-1,118,109,13,48,1950,38
2013-4-2,87,109,22,56,1183,53
2013-4-3,112,168,22,60,1396,63
2013-4-4,64,82,42,70,2062,22
2013-4-5,40,25,3,27,1117,42
2013-4-6,15,16,4,24,354,55
2013-4-7,73,103,34,57,1454,45
2013-4-8,21,72,3,20,533,58
2013-4-9,11,19,3,12,562,78
2013-4-10,13,15,3,22,792,51
2013-4-11,17,22,4,39,1042,54
2013-4-12,64,92,16,79,1458,31
2013-4-13,59,98,16,49,1521,38
2013-4-14,27,62,9,25,492,68
2013-4-15,62,125,43,50,1425,61
2013-4-16,52,130,32,37,950,76
2013-4-17,47,74,20,34,646,71
2013-4-18,9,40,3,10,250,71
2013-4-19,40,64,14,38,725,50
2013-4-20,72,75,8,48,875,50
2013-4-21,124,140,23,57,896,47
2013-4-22,118,144,22,46,950,33
2013-4-23,177,158,13,52,1267,27
2013-4-24,67,78,5,30,833,43
2013-4-25,10,28,3,23,433,65
2013-4-26,52,94,23,44,633,62
2013-4-27,62,114,44,42,1079,94
2013-4-28,84,133,61,53,2046,81
2013-4-29,13,62,4,30,242,68
2013-4-30,13,39,3,13,267,84
2013-5-1,34,80,17,40,817,78
2013-5-2,78,124,39,43,1325,87
2013-5-3,58,72,16,29,967,115
2013-5-4,84,108,18,40,762,82
2013-5-5,156,182,48,49,1221,122
2013-5-6,210,230,21,54,1404,140
2013-5-7,161,219,38,76,1387,135
2013-5-8,132,174,60,48,1450,110
2013-5-9,46,62,8,41,554,67
2013-5-10,44,78,5,43,517,56
2013-5-11,35,99,8,48,362,52
2013-5-12,22,67,5,21,283,78
2013-5-13,88,201,41,57,1542,86
2013-5-14,57,123,6,34,721,86
2013-5-15,68,160,55,47,1579,102
2013-5-16,53,92,23,32,750,108
2013-5-17,108,122,30,45,1225,108
2013-5-18,117,113,25,47,1142,92
2013-5-19,58,96,5,26,588,63
2013-5-20,48,91,9,33,450,70
2013-5-21,86,185,48,51,1321,111
2013-5-22,67,149,36,53,1508,93
2013-5-23,100,193,33,64,1712,79
2013-5-24,106,158,7,34,1258,67
2013-5-25,56,104,13,39,842,98
2013-5-26,94,110,14,37,1604,41
2013-5-27,51,50,3,24,683,69
2013-5-28,84,91,3,53,1037,13
2013-5-29,19,55,4,22,250,65
2013-5-30,54,133,9,53,525,83
2013-5-31,90,154,13,38,821,124
2013-6-1,65,120,6,25,462,88
2013-6-2,164,210,29,44,2479,81
2013-6-3,108,138,6,36,1287,105
2013-6-4,114,133,9,33,1779,81
2013-6-5,125,109,3,28,1658,26
2013-6-6,112,113,0,9,446,4
2013-6-7,111,116,2,32,1350,4
2013-6-8,155,157,3,49,2341,5
2013-6-9,54,51,1,29,592,19
2013-6-10,28,38,0,30,0,35
2013-6-11,63,70,2,34,275,70
2013-6-12,61,73,6,26,700,108
2013-6-13,106,144,10,33,1166,116
2013-6-14,122,162,5,48,1221,135
2013-6-15,119,156,6,38,1525,144
2013-6-16,159,149,10,40,1904,78
2013-6-17,29,34,3,18,546,81
2013-6-18,60,91,3,39,800,80
2013-6-19,39,63,4,32,962,83
2013-6-20,67,110,11,47,1037,65
2013-6-21,90,123,9,47,1092,81
2013-6-22,53,52,3,35,646,42
2013-6-23,55,56,4,33,1146,106
2013-6-24,222,167,3,35,1812,124
2013-6-25,105,82,3,33,1950,58
2013-6-26,135,113,3,32,1517,107
2013-6-27,65,79,3,25,704,110
2013-6-28,297,247,3,41,2558,83
2013-6-29,88,70,3,30,1558,62
