2015-1-1,35,71,25,57,1138,34
2015-1-2,52,98,36,79,1562,18
2015-1-3,154,245,87,124,3796,11
2015-1-4,148,229,76,126,3842,8
2015-1-5,68,153,54,68,2458,30
2015-1-6,37,55,26,46,850,35
2015-1-7,70,90,41,74,1717,14
2015-1-8,158,186,47,112,3496,9
2015-1-9,89,103,35,80,1862,27
2015-1-10,258,278,88,136,4204,18
2015-1-11,40,54,19,51,929,36
2015-1-12,96,130,51,77,1688,16
2015-1-13,157,179,59,108,2812,7
2015-1-14,235,242,60,119,3154,6
2015-1-15,365,369,26,139,5712,7
2015-1-16,108,115,10,45,1467,46
2015-1-17,68,78,33,65,1142,30
2015-1-18,82,122,41,66,1662,36
2015-1-19,46,87,30,64,1479,32
2015-1-20,85,110,50,85,2054,11
2015-1-21,15,24,22,37,646,44
2015-1-22,115,132,46,90,2158,15
2015-1-23,220,236,74,136,3542,10
2015-1-24,78,89,30,71,1446,22
2015-1-25,137,137,18,64,1675,14
2015-1-26,107,132,14,48,1717,33
2015-1-27,19,34,17,36,704,42
2015-1-28,38,50,21,55,912,27
2015-1-29,71,81,22,44,1146,32
2015-1-30,12,22,13,26,446,50
2015-1-31,34,47,18,50,946,30
2015-2-1,95,108,44,81,2004,15
2015-2-2,152,159,66,97,2575,13
2015-2-3,116,119,23,64,1950,35
2015-2-4,10,31,10,20,346,61
2015-2-5,33,44,18,53,729,43
2015-2-6,95,107,35,97,2425,14
2015-2-7,15,28,12,25,425,62
2015-2-8,27,37,1,34,575,51
2015-2-9,126,130,23,87,2100,21
2015-2-10,147,159,53,108,2912,27
2015-2-11,47,66,25,53,1196,51
2015-2-12,32,43,15,48,750,59
2015-2-13,139,155,34,98,2392,26
2015-2-14,262,266,60,135,3396,24
2015-2-15,306,336,94,134,4979,9
2015-2-16,129,164,37,62,2296,37
2015-2-17,24,46,12,40,596,51
2015-2-18,58,77,21,36,754,61
2015-2-19,218,274,58,46,1371,43
2015-2-20,138,138,5,46,1504,25
2015-2-21,178,278,7,35,1650,34
2015-2-22,46,267,4,23,408,60
2015-2-23,68,145,23,42,754,44
2015-2-24,173,251,38,71,2312,26
2015-2-25,68,95,11,35,888,51
2015-2-26,12,24,7,21,379,66
2015-2-27,25,44,14,32,654,50
2015-2-28,137,153,7,40,1279,26
2015-3-1,47,90,14,46,1104,47
2015-3-2,62,89,21,58,1721,40
2015-3-3,6,38,3,11,246,76
2015-3-4,26,47,10,32,600,55
2015-3-5,114,161,54,64,1571,33
2015-3-6,202,228,64,94,2342,31
2015-3-7,232,254,46,100,2442,40
2015-3-8,118,137,30,60,1471,46
2015-3-9,6,30,4,13,267,80
2015-3-10,37,54,16,48,842,52
2015-3-11,42,60,15,63,1096,39
2015-3-12,73,94,25,71,1533,31
2015-3-13,67,78,27,69,1442,41
2015-3-14,95,123,43,94,1796,18
2015-3-15,107,209,31,85,1821,49
2015-3-16,216,303,34,92,2117,23
2015-3-17,209,240,21,69,1958,54
2015-3-18,43,86,11,53,729,61
2015-3-19,90,233,12,88,1171,37
2015-3-20,42,205,5,45,508,64
2015-3-21,16,103,3,25,292,78
2015-3-22,21,118,4,22,358,76
2015-3-23,38,98,8,50,729,49
2015-3-24,77,127,31,72,1850,54
2015-3-25,122,169,51,86,2017,54
2015-3-26,100,159,25,57,1058,86
2015-3-27,103,151,32,55,958,92
2015-3-28,58,211,7,32,496,77
2015-3-29,71,324,19,73,1112,51
2015-3-30,141,352,27,57,1208,75
