2013-3-1,5,19,16,15,388,78
2013-3-2,33,40,40,58,929,27
2013-3-3,58,83,38,59,1254,31
2013-3-4,21,36,22,30,583,66
2013-3-5,107,125,51,75,1641,89
2013-3-6,235,257,95,117,3037,68
2013-3-7,201,224,82,129,3258,41
2013-3-8,182,240,58,90,2441,82
2013-3-9,58,200,28,32,937,102
2013-3-10,30,50,21,34,579,97
2013-3-11,124,164,79,85,1716,89
2013-3-12,138,144,42,81,1816,36
2013-3-13,13,18,13,25,438,85
2013-3-14,109,121,47,75,1429,81
2013-3-15,183,198,66,87,1866,58
2013-3-16,229,241,62,92,2437,92
2013-3-17,276,278,71,110,2520,97
2013-3-18,40,73,9,22,492,80
2013-3-19,36,29,5,28,621,37
2013-3-20,32,32,8,28,675,58
2013-3-21,124,142,19,63,1325,25
2013-3-22,68,112,14,44,929,52
2013-3-23,48,79,17,43,1092,38
2013-3-24,18,34,5,24,417,63
2013-3-25,98,129,29,68,554,32
2013-3-26,188,225,42,92,1837,23
2013-3-27,110,135,17,45,1250,49
2013-3-28,13,30,3,28,567,64
2013-3-29,54,84,15,48,1167,43
2013-3-30,82,113,50,53,1712,47
2013-3-31,150,172,16,54,1346,14
2013-4-1,94,123,17,36,1137,57
2013-4-2,74,104,26,47,983,77
2013-4-3,127,205,39,63,1396,70
2013-4-4,56,81,30,62,1671,33
2013-4-5,62,52,9,36,1333,42
2013-4-6,12,21,7,20,492,71
2013-4-7,68,104,31,51,1037,45
2013-4-8,22,123,6,15,358,80
2013-4-9,12,32,3,13,321,91
2013-4-10,15,26,8,28,479,64
2013-4-11,16,32,8,32,396,61
2013-4-12,47,88,13,53,604,49
2013-4-13,39,86,10,32,575,60
2013-4-14,27,74,10,17,396,89
2013-4-15,77,159,36,52,1079,65
2013-4-16,49,129,26,36,829,73
2013-4-17,50,78,16,32,633,87
2013-4-18,7,19,3,9,217,86
2013-4-19,43,66,14,30,583,60
2013-4-20,80,83,10,39,700,60
2013-4-21,115,132,22,48,633,68
2013-4-22,159,167,36,57,1154,38
2013-4-23,189,167,13,53,1037,26
2013-4-24,79,109,5,36,683,51
2013-4-25,11,38,4,24,329,73
2013-4-26,50,86,18,53,579,72
2013-4-27,65,104,25,41,779,95
2013-4-28,88,119,46,48,1454,88
2013-4-29,20,51,3,19,183,90
2013-4-30,20,38,5,16,304,88
2013-5-1,59,80,12,30,492,86
2013-5-2,89,119,35,45,1037,92
2013-5-3,77,80,22,29,775,121
2013-5-4,112,128,21,36,879,110
2013-5-5,178,179,39,40,1087,141
2013-5-6,221,229,36,42,1450,158
2013-5-7,145,179,40,55,1208,138
2013-5-8,169,160,59,54,1475,106
2013-5-9,50,55,11,41,412,51
2013-5-10,37,60,6,34,71,57
2013-5-11,22,64,6,32,17,64
2013-5-12,55,63,8,38,38,80
2013-5-13,97,113,38,46,996,96
2013-5-14,104,78,7,21,292,94
2013-5-15,45,114,35,44,917,107
2013-5-16,54,121,24,40,837,104
2013-5-17,124,157,26,52,1067,87
2013-5-18,143,166,20,42,1092,83
2013-5-19,52,170,6,24,483,65
2013-5-20,30,110,7,32,342,88
2013-5-21,81,200,29,47,833,117
2013-5-22,85,152,35,41,1179,124
2013-5-23,64,124,25,51,983,92
2013-5-24,57,102,16,31,862,85
2013-5-25,57,101,23,35,796,120
2013-5-26,92,110,42,31,896,56
2013-5-27,47,45,10,22,371,58
2013-5-28,75,75,11,45,629,23
2013-5-29,16,58,11,18,154,60
2013-5-30,35,100,18,21,317,93
2013-5-31,97,170,46,33,1062,148
2013-6-1,58,82,14,23,629,95
2013-6-2,167,210,72,41,2258,75
2013-6-3,122,140,28,34,1329,136
2013-6-4,135,139,33,39,1950,77
2013-6-5,131,104,15,39,1846,24
2013-6-6,110,103,19,41,2012,10
2013-6-7,123,100,14,44,946,5
2013-6-8,122,94,14,35,746,4
2013-6-9,37,31,7,32,533,17
2013-6-10,9,25,3,16,229,44
2013-6-11,5,59,3,22,350,91
2013-6-12,4,67,9,17,221,122
2013-6-13,27,130,28,22,662,151
2013-6-14,105,163,22,41,483,152
2013-6-15,127,162,33,36,771,156
2013-6-16,167,153,17,39,579,74
2013-6-17,62,52,3,24,462,81
2013-6-18,33,58,5,22,296,135
2013-6-19,38,67,10,21,271,127
2013-6-20,34,78,6,40,283,96
2013-6-21,29,74,11,38,417,76
2013-6-22,29,45,3,29,233,30
2013-6-23,14,42,4,21,158,97
2013-6-24,46,115,5,24,642,120
2013-6-25,48,82,7,29,71,55
2013-6-26,77,106,4,29,0,127
2013-6-27,33,71,2,34,0,120
2013-6-28,205,235,14,38,0,95
2013-6-29,100,90,3,30,0,59
2013-6-30,226,191,7,48,0,16
2013-7-1,188,134,8,30,0,34
2013-7-2,14,20,4,19,25,77
2013-7-3,21,40,9,23,200,77
2013-7-4,16,37,5,19,275,67
2013-7-5,18,34,8,17,471,81
2013-7-6,55,95,10,22,779,147
2013-7-7,73,77,6,15,771,128
2013-7-8,73,66,3,20,817,96
2013-7-9,74,46,3,30,838,26
2013-7-10,21,27,3,23,546,22
2013-7-11,28,41,4,28,383,52
2013-7-12,52,68,4,18,529,110
2013-7-13,142,118,7,22,1271,113
2013-7-14,128,110,12,21,1229,94
2013-7-15,31,16,4,25,1296,24
2013-7-16,13,14,3,17,429,55
2013-7-17,34,58,6,23,583,110
2013-7-18,154,125,14,24,1667,90
