2016-1-1,130,141,32,81,3783,5
2016-1-2,204,212,29,95,4825,5
2016-1-3,277,278,17,86,5300,11
2016-1-4,8,20,5,6,1092,72
2016-1-5,10,16,7,9,96,58
2016-1-6,16,32,11,14,183,54
2016-1-7,8,23,6,5,79,48
2016-1-8,9,24,9,6,1471,60
2016-1-9,46,63,20,37,1038,27
2016-1-10,41,51,17,29,962,40
2016-1-11,10,28,8,9,308,65
2016-1-12,10,32,8,7,312,66
2016-1-13,7,22,5,5,208,58
2016-1-14,21,46,9,18,1458,52
2016-1-15,66,93,22,47,1354,26
2016-1-16,142,163,43,73,2588,7
2016-1-17,36,42,11,19,692,61
2016-1-18,7,33,3,3,217,73
2016-1-19,37,54,12,33,1079,30
2016-1-20,97,112,31,60,3221,11
2016-1-21,113,118,19,53,2288,8
2016-1-22,7,22,3,4,229,67
2016-1-23,7,40,2,2,112,72
2016-1-24,10,105,5,4,233,72
2016-1-25,17,41,12,9,358,68
2016-1-26,23,46,13,13,446,63
2016-1-27,57,72,31,49,1183,25
2016-1-28,81,92,26,50,1408,27
2016-1-29,82,101,28,53,2021,17
2016-1-30,28,37,12,21,796,50
2016-1-31,9,25,6,7,346,72
2016-2-1,7,33,5,5,304,77
2016-2-2,10,19,8,5,367,79
2016-2-3,25,32,14,12,592,69
2016-2-4,11,18,7,4,358,80
2016-2-5,9,29,4,3,250,82
2016-2-6,22,31,6,5,504,75
2016-2-7,29,63,10,9,538,75
2016-2-8,88,93,17,10,446,72
2016-2-9,37,45,14,18,825,62
2016-2-10,81,84,31,38,1825,45
2016-2-11,184,186,36,63,3533,13
2016-2-12,149,149,14,43,2017,34
2016-2-13,7,8,4,19,333,72
2016-2-14,7,15,4,10,338,79
2016-2-15,7,57,4,2,238,77
2016-2-16,7,42,5,2,212,81
2016-2-17,20,30,9,11,521,67
2016-2-18,12,33,10,6,258,80
2016-2-19,14,33,5,8,358,59
2016-2-20,14,25,5,5,321,72
2016-2-21,62,89,15,27,871,49
2016-2-22,68,90,11,25,912,55
2016-2-23,9,26,3,4,262,78
2016-2-24,20,42,5,7,483,62
2016-2-25,22,37,7,15,554,56
2016-2-26,27,42,8,15,525,66
2016-2-27,16,22,6,13,467,70
2016-2-28,17,38,4,12,450,66
2016-2-29,26,38,9,20,654,59
2016-3-1,102,112,19,54,1825,33
2016-3-2,134,139,19,60,1671,46
2016-3-3,252,253,31,72,2367,47
2016-3-4,350,351,31,82,3742,36
2016-3-5,56,314,2,2,325,76
2016-3-6,60,179,12,28,862,43
2016-3-7,22,86,6,12,442,64
2016-3-8,8,41,2,2,217,73
2016-3-9,7,27,2,2,225,76
2016-3-10,11,53,3,3,300,74
2016-3-11,20,49,4,10,417,75
2016-3-12,96,130,21,60,1383,27
2016-3-13,12,41,3,10,450,85
2016-3-14,51,96,10,38,758,47
2016-3-15,97,159,18,64,1083,19
2016-3-16,222,252,27,76,1796,51
2016-3-17,321,322,24,84,2212,63
2016-3-18,155,191,12,34,1679,74
2016-3-19,45,121,9,34,888,48
2016-3-20,55,106,6,41,842,49
2016-3-21,99,147,11,47,988,80
2016-3-22,105,188,17,49,1312,60
2016-3-23,5,31,3,2,350,90
2016-3-24,7,18,2,4,304,89
2016-3-25,7,18,2,4,300,91
2016-3-26,8,47,9,6,358,88
2016-3-27,10,37,15,14,412,78
2016-3-28,40,149,6,37,617,52
2016-3-29,9,49,3,5,412,90
2016-3-30,21,68,8,22,492,76
2016-3-31,121,227,34,54,1292,73
2016-4-1,48,180,5,17,879,79
2016-4-2,7,36,2,2,500,88
2016-4-3,15,48,2,11,375,76
2016-4-4,54,100,6,30,317,82
2016-4-5,94,147,14,32,792,106
2016-4-6,124,195,26,61,1962,58
2016-4-7,54,138,4,15,808,78
2016-4-8,17,87,2,12,108,71
2016-4-9,52,262,8,32,562,64
2016-4-10,52,177,9,29,725,67
2016-4-11,37,100,8,29,554,67
2016-4-12,76,79,3,55,658,40
2016-4-13,74,105,3,26,538,68
2016-4-14,24,95,3,8,338,88
2016-4-15,44,87,10,38,783,58
2016-4-16,25,109,2,8,238,77
2016-4-17,8,41,2,3,204,94
2016-4-18,11,30,2,9,233,80
2016-4-19,61,88,14,47,1125,44
2016-4-20,62,75,7,25,738,87
2016-4-21,70,126,4,22,446,88
2016-4-22,33,133,2,3,188,97
2016-4-23,17,49,2,8,258,88
2016-4-24,93,141,10,43,808,78
2016-4-25,112,162,10,34,767,120
2016-4-26,76,136,18,32,1229,99
2016-4-27,83,101,6,42,858,68
2016-4-28,86,97,6,33,758,112
2016-4-29,128,137,11,38,1092,109
2016-4-30,129,161,6,34,938,142
2016-5-1,196,198,14,40,1683,148
2016-5-2,52,92,2,3,188,81
2016-5-3,45,63,2,5,217,85
2016-5-4,46,56,2,20,338,85
2016-5-5,54,134,8,33,667,82
2016-5-6,61,93,2,2,146,93
2016-5-7,11,36,2,9,225,94
2016-5-8,55,106,8,35,633,97
2016-5-9,30,62,2,20,371,67
2016-5-10,29,55,2,14,362,99
2016-5-11,143,158,11,32,746,119
2016-5-12,30,43,13,10,292,89
2016-5-13,22,44,5,18,300,82
2016-5-14,32,38,2,30,450,64
2016-5-15,15,22,2,8,258,57
2016-5-16,11,30,2,11,250,80
2016-5-17,36,69,2,19,267,122
2016-5-18,55,100,2,24,342,135
2016-5-19,75,104,2,23,475,148
2016-5-20,82,108,2,26,758,160
2016-5-21,59,82,2,18,488,151
2016-5-22,38,77,2,15,354,146
2016-5-23,54,89,2,25,346,77
2016-5-24,12,28,2,11,175,48
2016-5-25,11,24,2,10,275,86
2016-5-26,15,39,2,8,225,89
2016-5-27,36,79,1,19,454,110
2016-5-28,63,107,0,27,846,139
2016-5-29,19,46,1,9,254,113
2016-5-30,68,143,7,28,879,169
2016-5-31,54,145,9,25,883,101
2016-6-1,31,86,3,20,517,108
2016-6-2,47,82,5,20,679,158
2016-6-3,68,99,12,33,925,158
2016-6-4,95,121,11,31,933,170
2016-6-5,88,115,8,31,808,155
2016-6-6,77,90,5,27,733,153
2016-6-7,54,62,2,33,662,91
2016-6-8,93,93,2,12,908,122
2016-6-9,117,135,5,28,967,148
2016-6-10,31,35,2,11,458,116
2016-6-11,6,13,2,2,229,82
2016-6-12,54,65,4,19,779,127
2016-6-13,31,32,2,16,454,91
2016-6-14,24,27,2,12,500,78
2016-6-15,13,24,2,12,379,102
2016-6-16,14,21,2,12,154,82
2016-6-17,14,31,2,5,100,79
2016-6-18,27,47,3,19,467,108
2016-6-19,34,54,3,23,479,122
2016-6-20,81,96,3,30,625,140
2016-6-21,56,65,2,20,388,127
2016-6-22,54,63,2,24,550,127
2016-6-23,49,65,3,18,654,98
2016-6-24,7,20,2,3,162,75
2016-6-25,16,28,2,6,262,100
2016-6-26,35,64,3,22,396,133
2016-6-27,53,72,3,26,596,120
2016-6-28,57,58,2,23,617,80
2016-6-29,103,103,2,29,783,93
2016-6-30,41,46,2,12,500,88
2016-7-1,7,16,2,2,200,48
2016-7-2,20,32,2,15,296,72
2016-7-3,66,77,5,28,654,0
2016-7-4,99,125,4,23,1058,0
2016-7-5,82,89,3,9,804,0
2016-7-6,82,90,3,19,762,0
2016-7-7,100,104,5,24,1008,0
2016-7-8,99,99,5,25,1083,0
2016-7-9,79,79,3,28,708,0
2016-7-10,92,92,3,25,808,0
2016-7-11,84,84,4,24,675,0
2016-7-12,27,27,2,14,529,0
2016-7-13,10,29,2,10,662,54
2016-7-14,31,45,3,20,658,94
2016-7-15,25,25,2,7,496,71
2016-7-16,20,24,2,10,525,45
2016-7-17,62,64,3,18,858,117
2016-7-18,103,103,2,23,1012,109
2016-7-19,68,68,2,12,833,70
2016-7-20,23,24,2,5,567,64
2016-7-21,14,15,2,9,475,42
2016-7-22,42,42,2,7,738,67
2016-7-23,89,89,2,17,917,106
2016-7-24,40,46,2,11,671,95
2016-7-25,33,35,2,12,612,62
2016-7-26,17,27,2,8,462,75
2016-7-27,27,43,2,12,512,122
2016-7-28,30,36,2,5,279,86
2016-7-29,116,116,2,6,0,132
2016-7-30,115,116,2,11,0,81
2016-7-31,39,41,2,6,0,79
