2016-1-1,200,202,35,120,3833,31
2016-1-2,300,300,43,140,4625,30
2016-1-3,229,229,23,87,2829,29
2016-1-4,46,46,4,39,858,55
2016-1-5,31,34,11,47,662,41
2016-1-6,24,31,10,46,729,40
2016-1-7,10,14,7,31,383,44
2016-1-8,33,37,14,48,746,35
2016-1-9,78,81,23,84,1625,17
2016-1-10,52,58,27,71,1550,20
2016-1-11,10,16,6,28,379,51
2016-1-12,12,16,7,36,508,45
2016-1-13,19,33,12,53,708,33
2016-1-14,65,82,25,88,1746,19
2016-1-15,124,136,43,104,3117,20
2016-1-16,117,124,51,74,2412,16
2016-1-17,38,41,10,31,692,51
2016-1-18,10,45,3,22,371,57
2016-1-19,57,77,21,73,1517,19
2016-1-20,140,154,75,89,4067,12
2016-1-21,126,127,30,71,2725,10
2016-1-22,16,31,5,23,529,58
2016-1-23,10,38,5,21,396,57
2016-1-24,11,47,6,31,442,53
2016-1-25,18,32,14,46,617,39
2016-1-26,29,50,19,44,688,39
2016-1-27,103,107,44,94,2112,20
2016-1-28,150,152,55,94,2775,25
2016-1-29,55,73,41,60,1729,23
2016-1-30,43,46,21,55,1292,32
2016-1-31,15,19,8,30,504,54
2016-2-1,12,16,10,37,571,49
2016-2-2,25,26,13,52,804,44
2016-2-3,34,34,16,68,1062,29
2016-2-4,15,16,8,30,579,61
2016-2-5,10,28,5,20,417,71
2016-2-6,28,34,13,44,721,51
2016-2-7,44,64,21,48,996,47
2016-2-8,187,220,57,47,938,53
2016-2-9,43,45,21,44,1104,55
2016-2-10,107,107,61,74,2825,32
2016-2-11,154,154,56,73,3121,25
2016-2-12,153,153,24,62,2262,32
2016-2-13,10,14,5,12,325,65
2016-2-14,8,14,4,14,304,65
2016-2-15,7,44,3,19,354,62
2016-2-16,7,36,4,19,292,68
2016-2-17,43,45,17,57,950,40
2016-2-18,16,30,7,28,379,66
2016-2-19,14,27,6,32,488,56
2016-2-20,12,14,5,21,362,61
2016-2-21,86,100,30,70,1762,27
2016-2-22,66,78,22,50,1162,44
2016-2-23,12,15,8,22,312,68
2016-2-24,25,39,9,45,654,37
2016-2-25,20,35,8,44,604,43
2016-2-26,33,53,13,42,712,52
2016-2-27,20,27,10,39,588,52
2016-2-28,31,45,10,39,758,47
2016-2-29,31,34,11,47,579,48
2016-3-1,115,118,34,90,1804,32
2016-3-2,176,176,27,95,2392,25
2016-3-3,287,287,51,130,3642,27
2016-3-4,321,327,67,130,4775,13
2016-3-5,59,275,4,25,342,65
2016-3-6,79,181,33,86,1692,18
2016-3-7,39,88,15,44,942,56
2016-3-8,9,19,3,18,267,73
2016-3-9,8,14,3,20,333,62
2016-3-10,8,39,3,23,329,60
2016-3-11,20,48,6,46,529,43
2016-3-12,100,124,43,92,1575,21
2016-3-13,23,42,9,34,471,64
2016-3-14,75,111,24,70,1233,37
2016-3-15,108,142,44,68,1071,33
2016-3-16,234,248,43,98,2054,61
2016-3-17,264,264,36,113,2071,58
2016-3-18,198,199,16,93,1588,57
2016-3-19,71,110,21,51,1088,56
2016-3-20,57,89,16,77,1379,51
2016-3-21,130,176,26,99,1258,61
2016-3-22,116,212,33,97,1371,28
2016-3-23,21,42,5,35,1000,50
2016-3-24,12,27,4,43,642,58
2016-3-25,21,43,6,46,450,47
2016-3-26,12,30,3,35,304,62
2016-3-27,15,38,4,39,254,60
2016-3-28,80,194,20,80,804,42
2016-3-29,18,68,4,35,354,69
2016-3-30,27,64,9,43,492,66
2016-3-31,155,231,40,89,1525,60
2016-4-1,37,112,6,33,475,64
2016-4-2,8,22,2,18,188,70
2016-4-3,15,42,3,28,221,70
2016-4-4,73,105,14,54,558,72
2016-4-5,129,149,22,59,967,78
2016-4-6,130,150,37,76,1946,57
2016-4-7,95,148,5,59,1021,52
2016-4-8,22,74,5,35,317,72
2016-4-9,85,250,14,64,800,53
2016-4-10,48,186,16,49,875,61
2016-4-11,37,95,8,47,575,58
2016-4-12,75,84,8,66,771,40
2016-4-13,140,156,8,88,1200,47
2016-4-14,30,87,4,33,304,76
2016-4-15,60,101,23,73,1167,51
2016-4-16,24,73,2,23,279,64
2016-4-17,10,28,2,19,225,83
2016-4-18,15,28,3,26,242,76
2016-4-19,68,86,23,69,1362,34
2016-4-20,57,65,9,43,642,73
2016-4-21,118,155,9,71,933,65
2016-4-22,41,91,2,24,196,83
2016-4-23,28,46,3,41,283,60
2016-4-24,105,136,24,60,838,73
2016-4-25,103,120,16,35,671,113
2016-4-26,73,99,28,47,1350,94
2016-4-27,91,94,12,70,1112,70
2016-4-28,90,97,7,64,1012,91
2016-4-29,114,121,20,77,1383,89
2016-4-30,167,173,11,79,1550,125
2016-5-1,193,195,29,47,2204,145
2016-5-2,50,82,3,19,350,72
2016-5-3,19,56,2,36,325,57
2016-5-4,36,49,4,67,575,55
2016-5-5,55,86,17,54,1121,74
2016-5-6,54,184,2,13,129,83
2016-5-7,20,30,3,31,200,84
2016-5-8,56,72,16,47,675,57
2016-5-9,39,48,6,41,558,61
2016-5-10,37,54,4,47,617,86
2016-5-11,142,143,14,36,1058,140
2016-5-12,36,47,6,38,904,70
2016-5-13,34,67,13,68,896,69
2016-5-14,37,42,3,47,325,68
2016-5-15,33,41,2,52,404,45
2016-5-16,24,57,4,54,362,68
2016-5-17,61,113,14,62,317,116
2016-5-18,57,95,11,32,462,146
2016-5-19,84,108,19,39,612,186
2016-5-20,90,109,23,61,992,134
2016-5-21,72,86,20,52,729,127
2016-5-22,51,91,9,64,588,119
2016-5-23,62,86,16,52,846,92
2016-5-24,19,34,3,31,371,86
2016-5-25,12,27,2,27,321,95
2016-5-26,23,61,2,35,354,87
2016-5-27,50,113,14,61,675,100
2016-5-28,39,70,10,36,629,127
2016-5-29,35,67,6,34,542,105
2016-5-30,81,142,19,60,1167,136
2016-5-31,44,124,12,38,871,82
2016-6-1,31,63,8,47,717,92
2016-6-2,47,82,11,59,804,118
2016-6-3,83,120,27,63,1312,133
2016-6-4,85,109,18,32,929,163
2016-6-5,70,90,16,37,912,129
2016-6-6,95,103,10,35,938,142
2016-6-7,59,75,2,26,871,108
2016-6-8,133,133,3,36,1300,139
2016-6-9,110,130,8,40,1067,135
2016-6-10,56,57,2,22,650,123
2016-6-11,11,19,2,23,342,81
2016-6-12,73,88,8,35,1054,126
2016-6-13,51,55,3,35,704,90
2016-6-14,39,41,2,27,550,69
2016-6-15,20,36,2,39,538,92
2016-6-16,23,38,2,58,604,70
2016-6-17,26,55,2,52,546,56
2016-6-18,47,78,4,55,817,106
2016-6-19,66,82,6,39,838,159
2016-6-20,83,89,7,33,1108,174
2016-6-21,105,110,2,38,1012,149
2016-6-22,56,70,2,40,808,142
2016-6-23,77,93,7,41,1154,112
2016-6-24,20,31,2,39,500,62
2016-6-25,18,32,2,28,342,85
2016-6-26,43,79,5,52,575,111
2016-6-27,61,82,8,43,762,123
2016-6-28,77,77,2,41,833,75
2016-6-29,112,112,2,39,958,85
2016-6-30,66,67,2,36,662,79
2016-7-1,14,25,2,24,396,101
2016-7-2,50,61,3,43,721,113
2016-7-3,84,92,12,39,1012,141
2016-7-4,144,145,8,33,1300,132
2016-7-5,97,100,5,31,1071,145
2016-7-6,64,83,6,43,950,145
2016-7-7,112,117,11,32,1325,160
2016-7-8,86,93,8,36,1271,110
2016-7-9,79,82,4,34,825,110
2016-7-10,82,85,3,29,796,122
2016-7-11,83,87,7,28,721,124
2016-7-12,34,39,4,30,583,75
2016-7-13,21,28,2,38,554,97
2016-7-14,37,56,5,49,929,94
2016-7-15,37,37,2,36,675,65
2016-7-16,40,43,3,42,754,64
2016-7-17,76,90,3,55,1879,111
2016-7-18,94,103,5,63,1950,87
2016-7-19,109,109,2,64,1321,31
2016-7-20,38,39,2,27,771,52
2016-7-21,26,26,2,36,875,42
2016-7-22,76,76,2,48,1100,87
2016-7-23,128,128,2,60,1392,103
2016-7-24,71,73,2,51,1004,99
2016-7-25,40,42,2,39,979,71
2016-7-26,17,26,2,26,554,105
2016-7-27,55,68,2,41,900,121
2016-7-28,54,58,2,39,454,107
2016-7-29,126,126,2,37,0,129
2016-7-30,135,136,2,27,0,73
2016-7-31,63,63,2,33,0,74
2016-8-1,69,71,2,29,958,101
2016-8-2,59,63,2,30,1225,99
2016-8-3,68,75,2,31,1146,137
2016-8-4,106,107,4,34,1604,144
2016-8-5,64,66,3,28,858,92
2016-8-6,112,112,3,34,1100,99
2016-8-7,22,26,2,17,738,94
2016-8-8,38,43,3,27,988,98
2016-8-9,53,66,7,48,1367,106
2016-8-10,84,84,2,25,1071,104
2016-8-11,75,81,5,25,967,109
2016-8-12,57,59,2,32,829,62
2016-8-13,23,34,3,35,750,27
2016-8-14,20,39,4,28,658,101
2016-8-15,29,35,3,26,758,83
2016-8-16,24,35,2,32,646,85
2016-8-17,70,93,5,72,1088,33
2016-8-18,84,84,2,62,1754,27
2016-8-19,20,27,2,34,938,97
2016-8-20,56,63,2,46,1183,126
2016-8-21,61,77,3,51,1075,155
2016-8-22,49,60,7,34,1017,124
2016-8-23,63,76,9,42,867,96
2016-8-24,86,94,7,58,1183,82
2016-8-25,18,28,3,26,408,66
2016-8-26,11,25,2,36,325,58
2016-8-27,16,36,3,48,538,41
2016-8-28,12,27,2,38,388,60
2016-8-29,19,43,3,45,533,68
2016-8-30,35,67,6,50,742,115
2016-8-31,20,44,4,49,496,57
2016-9-1,7,29,3,31,308,50
2016-9-2,12,32,2,30,438,29
2016-9-3,20,37,3,33,533,77
2016-9-4,79,94,9,45,1083,104
2016-9-5,29,39,3,31,554,87
2016-9-6,17,27,3,36,475,30
2016-9-7,22,30,4,20,396,55
2016-9-8,24,36,2,49,700,54
2016-9-9,19,34,4,45,500,47
2016-9-10,17,35,3,44,479,60
2016-9-11,41,50,3,31,892,87
2016-9-12,36,42,2,38,667,60
2016-9-13,92,93,3,50,1046,49
2016-9-14,103,104,6,50,1017,84
2016-9-15,90,95,4,49,888,100
2016-9-16,158,159,6,47,1154,97
2016-9-17,45,52,2,40,804,40
2016-9-18,21,22,2,36,596,18
2016-9-19,11,17,2,36,408,40
2016-9-20,20,37,4,50,604,47
2016-9-21,74,128,6,46,1038,14
2016-9-22,110,119,7,18,1083,35
2016-9-23,126,128,4,36,1158,92
2016-9-24,127,148,6,55,1179,90
2016-9-25,184,199,8,49,1762,81
2016-9-26,62,63,2,41,1196,47
2016-9-27,25,36,2,25,675,42
2016-9-28,13,28,2,37,367,32
2016-9-29,59,98,10,60,783,43
2016-9-30,105,141,11,76,1025,63
2016-10-1,166,199,14,91,1546,53
2016-10-2,192,207,9,70,1492,66
2016-10-3,111,127,5,47,1146,65
2016-10-4,34,55,3,33,1038,24
2016-10-5,61,69,3,36,1304,25
2016-10-6,70,83,6,43,1688,8
2016-10-7,42,42,2,40,1742,8
2016-10-8,10,23,2,20,533,46
2016-10-9,36,72,6,49,750,14
2016-10-10,98,147,15,75,1392,11
2016-10-11,129,141,11,60,1575,27
2016-10-12,79,103,8,55,1146,31
2016-10-13,169,185,7,79,1633,29
2016-10-14,200,208,9,80,2046,24
2016-10-15,176,195,9,79,2104,2
2016-10-16,114,114,4,48,1004,31
2016-10-17,70,90,4,45,1000,28
2016-10-18,113,159,8,60,1992,4
2016-10-19,221,229,6,62,2404,16
2016-10-20,88,115,7,52,1512,13
2016-10-21,46,48,2,36,838,15
2016-10-22,14,21,2,30,558,17
2016-10-23,32,51,4,47,679,16
2016-10-24,72,131,4,57,1258,2
2016-10-25,116,157,4,71,1583,4
2016-10-26,47,85,4,46,838,23
2016-10-27,34,62,8,49,1258,4
2016-10-28,10,17,2,27,396,34
2016-10-29,27,58,5,49,617,17
2016-10-30,53,91,6,43,867,22
2016-10-31,7,19,3,17,258,44
2016-11-1,42,71,9,51,750,16
2016-11-2,121,171,18,85,1558,10
2016-11-3,210,268,17,98,2625,7
2016-11-4,256,303,10,104,3467,6
2016-11-5,189,197,7,85,3038,21
2016-11-6,65,75,13,49,1125,26
2016-11-7,44,54,4,41,742,24
2016-11-8,28,44,7,50,662,15
2016-11-9,172,218,11,74,2775,3
2016-11-10,146,160,7,50,1629,10
2016-11-11,81,119,6,60,1696,5
2016-11-12,73,121,11,59,1446,13
2016-11-13,101,178,14,63,2508,4
2016-11-14,50,98,5,40,1062,37
2016-11-15,46,86,13,70,1433,11
2016-11-16,102,166,15,77,2354,11
2016-11-17,120,186,25,69,2662,5
2016-11-18,207,305,23,79,4175,5
2016-11-19,129,152,9,59,2004,21
2016-11-20,56,65,5,41,1121,8
2016-11-21,10,15,3,17,408,53
2016-11-22,8,20,5,21,371,45
2016-11-23,13,24,7,33,512,32
2016-11-24,72,101,21,75,1392,12
2016-11-25,171,221,25,98,2892,6
2016-11-26,289,420,22,117,3846,10
2016-11-27,96,141,10,66,1821,27
2016-11-28,71,110,23,92,2138,7
2016-11-29,90,136,26,76,2512,4
2016-11-30,77,129,15,67,2238,23
2016-12-1,28,43,8,50,675,41
2016-12-2,103,124,22,84,1954,8
2016-12-3,257,301,29,117,4125,10
2016-12-4,303,336,18,104,3942,10
2016-12-5,44,54,12,47,1038,31
2016-12-6,96,140,23,101,2412,7
2016-12-7,131,175,30,97,2950,8
2016-12-8,100,135,14,54,1833,36
2016-12-9,21,35,9,42,625,36
2016-12-10,51,70,15,71,1367,11
2016-12-11,210,246,41,108,4358,11
2016-12-12,221,229,41,95,2746,11
2016-12-13,47,50,10,50,1050,31
2016-12-14,25,39,11,48,688,30
2016-12-15,26,49,11,45,888,28
2016-12-16,129,157,25,103,2412,6
2016-12-17,237,261,37,107,3617,8
2016-12-18,258,266,25,108,4050,9
2016-12-19,233,238,27,117,4383,9
2016-12-20,357,372,7,118,7796,10
2016-12-21,372,385,12,133,7650,9
2016-12-22,77,84,7,43,1550,43
2016-12-23,30,46,9,52,721,23
2016-12-24,129,158,30,89,2796,7
2016-12-25,105,119,24,64,1954,3
2016-12-26,54,59,20,59,1100,23
2016-12-27,37,53,11,47,825,31
2016-12-28,68,78,9,35,975,20
2016-12-29,64,88,10,43,1146,21
2016-12-30,228,258,19,89,3217,7
2016-12-31,334,377,22,127,4929,10
